interaction_id,session_id,lesson_id,part_id,action,time_spent_seconds,audio_replays,audio_interrupts,timestamp
3716,691,10,142,start,189,5,1,2024-12-27T03:08:44
3717,691,31,84,stop,548,0,0,2024-12-27T03:00:41
3718,691,38,153,pause,11,0,0,2024-12-27T03:07:46
3719,692,36,69,pause,831,0,0,2025-02-24T00:09:13
3720,693,7,181,start,262,0,0,2025-07-30T06:31:25
3721,693,21,50,pause,808,4,1,2025-07-30T06:22:29
3722,693,38,34,stop,17,0,0,2025-07-30T06:53:12
3723,693,8,164,resume,690,0,0,2025-07-30T06:32:01
3724,693,3,154,resume,546,0,0,2025-07-30T06:26:11
3725,693,35,5,stop,34,3,0,2025-07-30T06:44:53
3726,694,5,157,pause,787,2,4,2026-02-16T20:28:45
3727,694,42,68,pause,579,4,3,2026-02-16T20:15:59
3728,694,9,141,start,97,0,0,2026-02-16T20:25:32
3729,694,40,58,start,237,0,0,2026-02-16T20:28:37
3730,694,36,165,resume,35,0,0,2026-02-16T20:26:24
3731,694,36,150,resume,693,2,0,2026-02-16T20:14:12
3732,695,46,114,pause,255,0,0,2026-03-24T09:04:08
3733,695,37,4,pause,349,0,0,2026-03-24T08:44:28
3734,695,32,96,resume,323,0,0,2026-03-24T08:55:04
3735,695,18,48,resume,764,1,3,2026-03-24T08:48:08
3736,695,41,13,resume,377,0,0,2026-03-24T09:09:23
3737,695,35,110,start,78,0,0,2026-03-24T08:57:16
3738,695,27,118,pause,473,0,0,2026-03-24T08:59:19
3739,695,3,22,pause,157,0,0,2026-03-24T08:36:33
3740,695,15,108,resume,80,3,4,2026-03-24T09:09:45
3741,695,23,57,resume,534,3,1,2026-03-24T08:39:05
3742,696,11,164,resume,417,0,0,2026-05-10T20:45:38
3743,696,32,47,pause,841,0,0,2026-05-10T20:25:00
3744,696,12,62,resume,266,2,1,2026-05-10T20:46:03
3745,696,3,71,start,736,2,2,2026-05-10T20:32:18
3746,696,16,102,resume,345,0,0,2026-05-10T21:02:50
3747,696,19,150,stop,403,0,0,2026-05-10T20:36:53
3748,696,25,4,start,178,0,0,2026-05-10T20:50:54
3749,697,14,57,resume,645,3,5,2025-11-17T16:27:37
3750,698,15,22,pause,560,2,4,2025-12-12T03:09:39
3751,698,2,36,resume,411,2,5,2025-12-12T03:32:14
3752,698,11,26,pause,170,5,1,2025-12-12T03:53:00
3753,698,6,105,pause,797,2,0,2025-12-12T03:06:56
3754,698,12,104,pause,224,4,0,2025-12-12T03:10:34
3755,698,23,193,start,230,0,0,2025-12-12T02:43:37
3756,699,33,12,pause,808,0,0,2026-04-30T01:33:13
3757,699,12,39,start,107,0,0,2026-04-30T01:24:26
3758,699,37,62,resume,226,3,4,2026-04-30T01:09:43
3759,699,6,155,start,69,0,0,2026-04-30T01:23:36
3760,700,42,88,pause,395,0,0,2026-03-29T01:14:36
3761,700,25,184,resume,297,0,0,2026-03-29T02:16:05
3762,700,24,91,stop,326,1,5,2026-03-29T01:48:16
3763,701,10,59,start,822,0,0,2026-01-05T12:04:00
3764,701,14,35,resume,94,0,0,2026-01-05T12:04:55
3765,701,30,120,stop,557,0,0,2026-01-05T12:03:57
3766,701,25,75,pause,304,2,3,2026-01-05T12:00:10
3767,701,40,76,stop,371,0,0,2026-01-05T12:01:05
3768,701,7,21,resume,520,0,0,2026-01-05T12:02:15
3769,701,28,88,start,191,0,0,2026-01-05T12:03:24
3770,701,27,18,start,812,0,0,2026-01-05T12:02:59
3771,701,45,166,pause,570,0,0,2026-01-05T12:00:23
3772,701,47,160,start,145,0,0,2026-01-05T12:01:20
3773,702,41,141,resume,462,0,0,2026-02-14T23:37:47
3774,702,31,162,pause,353,0,0,2026-02-15T00:00:13
3775,703,32,32,resume,609,2,0,2026-02-28T18:27:04
3776,703,41,133,resume,672,0,0,2026-02-28T18:11:44
3777,703,32,22,start,876,0,0,2026-02-28T17:56:14
3778,704,3,8,stop,260,4,2,2026-02-11T15:57:16
3779,704,35,145,stop,162,2,5,2026-02-11T15:50:23
3780,704,17,112,pause,684,5,3,2026-02-11T15:21:30
3781,704,31,194,stop,740,3,0,2026-02-11T15:31:36
3782,704,44,128,pause,593,0,0,2026-02-11T14:53:26
3783,705,34,36,start,110,0,0,2025-09-19T07:02:30
3784,705,2,100,resume,177,0,0,2025-09-19T06:54:52
3785,705,12,111,pause,822,0,0,2025-09-19T07:12:00
3786,705,24,17,resume,509,0,0,2025-09-19T06:04:42
3787,705,23,57,stop,264,4,2,2025-09-19T06:52:11
3788,705,25,158,pause,430,0,0,2025-09-19T06:12:11
3789,706,38,110,start,295,0,0,2025-11-21T18:39:00
3790,706,46,95,resume,32,0,0,2025-11-21T18:01:28
3791,706,21,2,stop,602,0,0,2025-11-21T17:48:21
3792,706,21,99,resume,351,0,0,2025-11-21T18:42:18
3793,706,44,14,stop,794,2,3,2025-11-21T18:43:34
3794,706,12,153,stop,767,0,0,2025-11-21T18:02:24
3795,706,29,150,resume,273,3,1,2025-11-21T17:44:09
3796,706,20,112,stop,682,0,0,2025-11-21T18:06:14
3797,707,13,75,stop,482,5,5,2026-02-26T18:35:03
3798,708,23,127,resume,484,2,2,2025-09-09T04:13:06
3799,709,42,14,pause,218,2,5,2025-09-25T12:26:35
3800,709,19,116,resume,871,2,1,2025-09-25T12:04:26
3801,709,10,178,start,591,0,0,2025-09-25T12:31:14
3802,709,5,184,stop,509,4,5,2025-09-25T12:17:48
3803,709,27,162,pause,153,0,0,2025-09-25T12:39:11
3804,709,34,110,pause,125,0,0,2025-09-25T11:57:47
3805,709,10,7,resume,871,1,5,2025-09-25T12:30:02
3806,709,18,33,pause,269,5,1,2025-09-25T12:05:03
3807,709,28,116,resume,400,0,0,2025-09-25T11:55:25
3808,710,45,139,resume,520,1,5,2025-12-13T16:29:03
3809,710,22,164,resume,631,3,3,2025-12-13T17:42:44
3810,710,2,144,stop,439,0,0,2025-12-13T16:37:05
3811,710,4,30,stop,159,0,0,2025-12-13T16:35:04
3812,710,6,145,stop,393,0,0,2025-12-13T16:11:47
3813,710,1,20,start,349,0,0,2025-12-13T16:38:23
3814,710,23,136,resume,735,1,4,2025-12-13T17:42:51
3815,710,34,188,resume,664,1,2,2025-12-13T16:34:22
3816,710,19,16,pause,75,3,3,2025-12-13T16:48:38
3817,711,44,55,stop,205,0,0,2025-07-24T16:13:27
3818,711,18,132,resume,498,0,0,2025-07-24T16:06:15
3819,711,33,13,pause,649,0,0,2025-07-24T16:17:25
3820,711,26,133,stop,400,3,3,2025-07-24T15:59:26
3821,711,29,141,pause,103,0,0,2025-07-24T16:28:24
3822,711,10,119,resume,682,0,0,2025-07-24T15:59:11
3823,711,34,178,resume,730,0,0,2025-07-24T16:02:38
3824,711,28,24,start,538,0,0,2025-07-24T16:27:14
3825,711,34,109,start,592,0,0,2025-07-24T16:15:07
3826,712,38,189,resume,216,0,0,2026-03-06T22:49:56
3827,712,5,122,stop,746,3,0,2026-03-06T22:29:05
3828,712,14,96,pause,375,0,0,2026-03-06T22:48:39
3829,712,23,109,pause,732,2,4,2026-03-06T22:31:24
3830,712,16,64,resume,617,0,0,2026-03-06T22:56:39
3831,712,19,41,pause,685,0,0,2026-03-06T22:17:03
3832,712,45,124,pause,54,0,0,2026-03-06T22:12:18
3833,713,18,109,pause,506,0,0,2026-02-24T05:17:17
3834,713,13,2,start,537,3,1,2026-02-24T04:55:23
3835,713,12,123,resume,450,0,0,2026-02-24T05:16:42
3836,713,15,66,pause,663,0,0,2026-02-24T05:05:50
3837,713,4,43,pause,540,0,0,2026-02-24T05:05:49
3838,713,7,62,start,567,4,1,2026-02-24T05:33:47
3839,714,37,121,start,749,0,0,2026-02-20T03:53:26
3840,715,15,143,stop,874,0,0,2026-01-29T19:34:36
3841,715,31,121,pause,774,0,0,2026-01-29T20:05:56
3842,715,33,75,start,141,4,5,2026-01-29T19:48:05
3843,715,1,155,start,463,0,0,2026-01-29T20:04:13
3844,715,4,37,resume,295,2,1,2026-01-29T19:39:44
3845,715,14,174,stop,367,4,5,2026-01-29T19:54:25
3846,715,7,194,resume,812,0,0,2026-01-29T19:56:24
3847,715,8,174,resume,656,0,0,2026-01-29T19:46:55
3848,716,40,112,pause,418,0,0,2025-11-16T01:05:42
3849,716,19,11,resume,750,0,0,2025-11-16T01:38:18
3850,716,16,50,pause,282,0,0,2025-11-16T00:20:28
3851,716,24,39,start,853,0,0,2025-11-16T01:56:50
3852,716,44,98,resume,383,0,0,2025-11-16T00:41:33
3853,716,13,178,pause,867,0,0,2025-11-16T00:28:55
3854,716,17,63,stop,730,1,3,2025-11-16T00:21:05
3855,717,16,108,start,126,0,0,2026-01-02T18:57:19
3856,717,38,30,start,346,0,0,2026-01-02T18:28:28
3857,717,3,18,pause,858,0,0,2026-01-02T19:53:05
3858,717,2,130,start,420,0,0,2026-01-02T18:58:41
3859,717,14,172,pause,489,0,0,2026-01-02T19:53:06
3860,718,36,53,pause,305,0,0,2025-10-18T16:29:17
3861,718,23,126,stop,624,0,0,2025-10-18T15:56:34
3862,718,26,121,resume,847,3,3,2025-10-18T16:02:14
3863,718,33,106,stop,406,0,0,2025-10-18T17:04:31
3864,718,16,40,start,222,0,0,2025-10-18T15:46:51
3865,718,32,178,start,683,0,0,2025-10-18T16:19:05
3866,718,34,37,pause,561,0,0,2025-10-18T16:11:29
3867,718,38,43,stop,520,0,0,2025-10-18T16:45:50
3868,718,3,9,resume,762,2,0,2025-10-18T16:33:13
3869,718,6,78,resume,396,0,0,2025-10-18T16:58:05
3870,719,2,144,resume,296,2,1,2026-03-29T08:03:54
3871,719,42,52,resume,670,2,1,2026-03-29T08:00:35
3872,719,42,56,pause,739,0,0,2026-03-29T08:08:59
3873,719,1,23,stop,68,0,0,2026-03-29T08:08:13
3874,719,34,153,resume,77,0,0,2026-03-29T08:05:00
3875,719,47,1,resume,327,0,0,2026-03-29T08:10:43
3876,720,12,135,resume,246,0,0,2025-09-24T18:27:17
3877,720,5,86,resume,624,0,0,2025-09-24T19:12:39
3878,720,4,160,resume,60,0,0,2025-09-24T19:30:45
3879,720,41,114,pause,100,0,0,2025-09-24T18:17:12
3880,720,11,137,stop,35,0,0,2025-09-24T18:46:17
3881,720,9,36,resume,449,0,0,2025-09-24T18:47:10
3882,720,37,78,resume,724,0,0,2025-09-24T19:37:00
3883,720,1,89,stop,235,0,0,2025-09-24T17:58:58
3884,720,6,10,stop,707,0,0,2025-09-24T18:50:15
3885,721,16,3,stop,453,0,0,2026-05-12T20:18:09
3886,721,29,159,resume,152,1,4,2026-05-12T20:25:23
3887,721,20,36,resume,630,2,3,2026-05-12T20:59:46
3888,721,23,166,start,755,0,0,2026-05-12T19:45:30
3889,722,45,26,resume,500,0,0,2026-05-14T01:14:34
3890,722,43,136,resume,231,0,0,2026-05-14T01:15:42
3891,722,35,135,stop,692,3,0,2026-05-14T00:42:36
3892,722,41,42,pause,421,0,0,2026-05-14T00:51:16
3893,722,28,111,pause,537,5,0,2026-05-14T01:32:15
3894,722,29,165,pause,414,0,0,2026-05-14T02:15:29
3895,722,12,141,stop,626,0,0,2026-05-14T01:43:11
3896,722,39,1,pause,604,0,0,2026-05-14T01:33:41
3897,723,7,35,pause,647,0,0,2026-05-27T01:31:22
3898,723,28,83,stop,866,0,0,2026-05-27T01:33:39
3899,723,36,49,stop,388,5,0,2026-05-27T01:12:32
3900,723,46,75,start,461,0,0,2026-05-27T00:48:02
3901,723,25,85,pause,606,0,0,2026-05-27T00:57:22
3902,723,9,152,stop,893,3,3,2026-05-27T01:16:32
3903,724,29,21,resume,871,0,0,2026-05-17T00:31:12
3904,724,3,15,stop,379,0,0,2026-05-17T00:07:13
3905,725,12,68,pause,730,0,0,2026-06-01T03:26:46
3906,726,36,126,pause,484,0,0,2026-05-29T00:16:42
3907,726,42,5,resume,613,0,0,2026-05-28T23:48:49
3908,726,47,39,pause,23,1,5,2026-05-28T23:59:43
3909,726,3,127,pause,595,0,0,2026-05-29T00:08:21
3910,726,43,165,resume,162,2,1,2026-05-28T23:49:54
3911,726,39,54,resume,659,5,0,2026-05-28T23:55:25
3912,726,1,128,resume,30,0,0,2026-05-29T00:14:52
3913,726,12,99,resume,443,0,0,2026-05-28T23:46:49
3914,726,37,116,pause,490,0,0,2026-05-29T00:15:02
3915,727,45,84,pause,810,0,0,2026-06-01T12:07:17
3916,727,18,79,pause,689,0,0,2026-06-01T12:15:40
3917,727,27,174,resume,517,0,0,2026-06-01T11:53:48
3918,727,35,127,resume,380,0,0,2026-06-01T12:05:54
3919,727,24,57,pause,751,1,2,2026-06-01T11:57:41
3920,728,35,170,resume,372,0,0,2025-12-20T07:39:56
3921,728,43,192,stop,528,0,0,2025-12-20T07:27:32
3922,728,15,170,stop,371,5,3,2025-12-20T07:34:52
3923,728,32,56,pause,411,0,0,2025-12-20T07:38:16
3924,728,16,40,start,688,0,0,2025-12-20T07:37:57
3925,728,34,121,start,530,0,0,2025-12-20T07:39:29
3926,728,11,167,pause,833,5,4,2025-12-20T07:27:52
3927,729,47,111,stop,717,0,0,2025-10-10T11:05:24
3928,729,23,7,resume,819,0,0,2025-10-10T11:02:51
3929,729,24,185,start,189,0,0,2025-10-10T11:21:11
3930,729,11,188,resume,62,0,0,2025-10-10T11:15:11
3931,729,39,51,resume,723,4,3,2025-10-10T10:56:30
3932,730,38,81,pause,817,0,0,2025-09-09T04:45:13
3933,730,44,2,pause,39,0,0,2025-09-09T03:51:58
3934,730,36,90,start,49,2,5,2025-09-09T04:31:16
3935,730,22,6,resume,585,1,2,2025-09-09T04:01:03
3936,730,5,36,stop,620,3,5,2025-09-09T04:30:37
3937,730,15,193,pause,889,0,0,2025-09-09T04:39:39
3938,730,6,185,resume,112,0,0,2025-09-09T03:54:58
3939,730,23,148,start,899,2,3,2025-09-09T04:10:14
3940,731,10,142,pause,701,0,0,2025-10-29T10:35:13
3941,731,43,89,start,62,5,2,2025-10-29T10:39:23
3942,731,36,184,resume,366,0,0,2025-10-29T10:32:03
3943,731,17,162,resume,51,0,0,2025-10-29T10:50:16
3944,731,41,21,resume,341,0,0,2025-10-29T10:24:54
3945,731,20,89,resume,330,0,0,2025-10-29T10:48:44
3946,731,30,179,start,793,4,1,2025-10-29T10:38:35
3947,731,7,107,pause,263,0,0,2025-10-29T10:37:27
3948,732,9,23,resume,860,4,2,2025-05-18T05:44:57
3949,732,11,109,pause,113,0,0,2025-05-18T05:00:44
3950,732,33,66,resume,533,0,0,2025-05-18T05:45:39
3951,732,26,41,start,646,0,0,2025-05-18T05:43:15
3952,732,15,22,resume,451,0,0,2025-05-18T05:04:29
3953,732,16,159,resume,85,0,0,2025-05-18T05:15:25
3954,732,4,80,pause,739,0,0,2025-05-18T05:09:29
3955,733,35,37,stop,138,0,0,2025-06-27T22:20:28
3956,733,27,113,pause,833,0,0,2025-06-27T21:52:46
3957,733,14,72,resume,857,5,4,2025-06-27T22:07:25
3958,733,33,89,stop,102,3,5,2025-06-27T21:54:33
3959,733,39,63,pause,385,1,5,2025-06-27T21:54:18
3960,733,47,61,start,271,2,3,2025-06-27T22:01:41
3961,733,25,120,pause,634,0,0,2025-06-27T21:51:33
3962,733,19,152,start,302,0,0,2025-06-27T22:10:45
3963,733,6,134,stop,217,3,1,2025-06-27T22:04:12
3964,733,15,22,stop,712,0,0,2025-06-27T22:11:35
3965,734,38,124,pause,704,0,0,2025-02-07T00:20:15
3966,734,27,38,resume,127,0,0,2025-02-07T00:42:55
3967,734,39,33,pause,811,0,0,2025-02-07T00:43:45
3968,735,14,42,resume,872,0,0,2025-05-13T09:24:59
3969,735,6,191,start,525,0,0,2025-05-13T09:26:58
3970,736,7,152,resume,416,5,0,2024-10-01T15:34:53
3971,736,44,118,pause,505,0,0,2024-10-01T14:26:55
3972,736,9,145,resume,472,4,0,2024-10-01T15:00:03
3973,736,39,190,resume,756,1,2,2024-10-01T15:42:37
3974,736,18,82,start,838,2,0,2024-10-01T14:28:38
3975,736,34,63,resume,578,0,0,2024-10-01T15:17:19
3976,736,20,164,pause,66,0,0,2024-10-01T14:32:35
3977,736,26,116,resume,58,0,0,2024-10-01T14:39:25
3978,736,18,3,resume,746,0,0,2024-10-01T15:35:04
3979,736,44,177,pause,366,3,5,2024-10-01T14:22:21
3980,737,28,139,resume,55,1,1,2026-03-24T14:31:28
3981,737,29,45,start,778,0,0,2026-03-24T13:32:04
3982,737,18,97,start,568,3,1,2026-03-24T13:13:08
3983,738,43,141,pause,825,2,1,2025-11-09T11:34:00
3984,738,13,176,resume,780,0,0,2025-11-09T12:40:38
3985,739,41,106,pause,871,1,1,2024-12-27T22:17:49
3986,739,44,23,resume,728,0,0,2024-12-27T22:17:07
3987,739,25,154,start,777,5,4,2024-12-27T22:19:51
3988,739,28,124,pause,53,0,0,2024-12-27T22:11:39
3989,739,17,179,resume,809,1,3,2024-12-27T22:22:20
3990,739,28,62,pause,383,0,0,2024-12-27T22:21:50
3991,739,42,172,resume,631,3,0,2024-12-27T22:13:32
3992,739,34,96,start,122,0,0,2024-12-27T22:21:58
3993,739,6,160,pause,668,0,0,2024-12-27T22:15:01
3994,740,27,156,pause,641,0,0,2025-04-21T16:11:27
3995,740,8,154,pause,448,0,0,2025-04-21T16:13:44
3996,740,29,188,resume,129,5,4,2025-04-21T16:11:54
3997,740,28,62,resume,420,1,1,2025-04-21T16:19:05
3998,740,25,113,resume,35,0,0,2025-04-21T16:10:57
3999,741,7,51,resume,882,5,3,2025-07-23T14:44:26
4000,741,3,43,resume,232,0,0,2025-07-23T14:42:24
4001,741,19,171,pause,80,0,0,2025-07-23T14:29:17
4002,741,25,46,pause,219,0,0,2025-07-23T14:43:46
4003,741,44,29,start,478,4,0,2025-07-23T14:42:17
4004,741,43,27,pause,312,5,1,2025-07-23T14:22:51
4005,741,35,189,pause,435,0,0,2025-07-23T14:27:56
4006,741,17,100,pause,561,5,3,2025-07-23T14:39:12
4007,742,14,97,resume,808,0,0,2025-07-27T04:02:44
4008,742,18,139,pause,709,5,5,2025-07-27T02:42:48
4009,742,45,21,resume,600,0,0,2025-07-27T04:04:17
4010,742,10,181,stop,618,0,0,2025-07-27T02:30:21
4011,742,31,15,pause,622,0,0,2025-07-27T02:42:16
4012,742,17,13,pause,712,2,4,2025-07-27T02:28:13
4013,742,11,33,resume,297,0,0,2025-07-27T03:10:15
4014,742,2,23,resume,467,0,0,2025-07-27T03:33:53
4015,743,31,86,resume,548,0,0,2026-02-05T20:45:37
4016,743,47,134,resume,862,0,0,2026-02-05T20:42:04
4017,743,38,158,pause,624,0,0,2026-02-05T19:51:08
4018,743,9,28,pause,123,3,4,2026-02-05T21:09:13
4019,743,27,92,resume,107,0,0,2026-02-05T20:39:45
4020,743,7,3,pause,514,0,0,2026-02-05T20:06:16
4021,743,46,81,pause,259,0,0,2026-02-05T19:54:50
4022,744,7,44,resume,385,3,3,2025-10-27T10:03:16
4023,744,27,27,pause,322,0,0,2025-10-27T09:46:57
4024,744,36,130,start,597,2,4,2025-10-27T10:05:59
4025,744,42,149,stop,64,0,0,2025-10-27T09:30:02
4026,744,11,179,start,791,0,0,2025-10-27T09:15:37
4027,744,32,20,pause,515,0,0,2025-10-27T09:26:36
4028,744,45,44,start,237,0,0,2025-10-27T10:02:03
4029,745,8,62,start,638,0,0,2026-04-02T19:07:37
4030,745,38,10,resume,56,0,0,2026-04-02T18:42:51
4031,745,4,63,pause,177,0,0,2026-04-02T18:55:56
4032,745,24,133,resume,525,0,0,2026-04-02T18:39:00
4033,746,16,175,resume,610,0,0,2025-08-11T12:57:13
4034,746,10,124,stop,760,0,0,2025-08-11T12:45:39
4035,746,10,83,resume,360,0,0,2025-08-11T12:41:44
4036,746,5,154,resume,198,0,0,2025-08-11T12:49:19
4037,746,5,162,resume,861,0,0,2025-08-11T12:46:55
4038,746,27,46,stop,118,0,0,2025-08-11T13:06:41
4039,746,46,49,pause,48,0,0,2025-08-11T12:42:17
4040,747,37,154,pause,274,0,0,2026-02-26T05:04:10
4041,747,36,65,pause,106,3,3,2026-02-26T05:09:20
4042,747,16,3,stop,830,4,4,2026-02-26T05:17:10
4043,747,22,160,start,611,0,0,2026-02-26T05:18:24
4044,747,24,149,resume,148,0,0,2026-02-26T05:27:03
4045,747,3,144,stop,635,0,0,2026-02-26T05:26:00
4046,747,7,118,pause,805,2,2,2026-02-26T05:27:58
4047,747,6,108,pause,75,0,0,2026-02-26T05:02:50
4048,747,40,121,pause,449,4,0,2026-02-26T05:20:32
4049,748,43,58,resume,21,2,2,2026-05-26T18:31:38
4050,748,11,189,stop,286,1,5,2026-05-26T19:28:17
4051,748,47,59,resume,72,0,0,2026-05-26T19:04:18
4052,749,16,112,pause,24,1,4,2026-04-11T20:11:36
4053,749,19,69,pause,789,0,0,2026-04-11T20:31:40
4054,749,18,40,resume,694,0,0,2026-04-11T20:10:01
4055,749,16,194,pause,724,0,0,2026-04-11T20:23:08
4056,750,45,24,start,763,0,0,2025-12-31T03:42:29
4057,750,22,107,stop,18,0,0,2025-12-31T03:51:12
4058,750,7,80,pause,207,0,0,2025-12-31T03:51:57
4059,750,5,50,pause,337,0,0,2025-12-31T03:24:21
4060,750,20,84,stop,710,0,0,2025-12-31T03:53:03
4061,750,12,99,stop,693,1,0,2025-12-31T03:53:54
4062,750,21,158,pause,777,0,0,2025-12-31T03:48:07
4063,750,3,163,stop,257,0,0,2025-12-31T03:39:25
4064,751,43,109,resume,803,0,0,2025-08-02T08:00:31
4065,751,15,138,pause,592,0,0,2025-08-02T08:06:21
4066,751,41,139,resume,206,0,0,2025-08-02T08:31:49
4067,751,40,60,resume,322,2,2,2025-08-02T08:35:00
4068,751,19,1,pause,699,0,0,2025-08-02T08:01:12
4069,751,18,105,pause,835,0,0,2025-08-02T08:09:53
4070,751,39,59,stop,273,0,0,2025-08-02T08:03:25
4071,752,34,98,pause,636,3,5,2024-08-24T07:10:30
4072,752,24,74,pause,265,0,0,2024-08-24T07:49:50
4073,752,40,35,resume,361,1,3,2024-08-24T07:23:42
4074,752,2,148,stop,177,0,0,2024-08-24T08:03:54
4075,752,41,134,resume,392,0,0,2024-08-24T07:43:05
4076,752,31,162,stop,264,0,0,2024-08-24T07:40:50
4077,753,28,73,pause,340,0,0,2025-11-03T16:15:33
4078,753,31,104,pause,274,0,0,2025-11-03T16:09:24
4079,753,34,52,start,790,0,0,2025-11-03T16:15:10
4080,753,18,35,resume,476,0,0,2025-11-03T15:58:50
4081,753,19,190,resume,670,4,5,2025-11-03T16:05:56
4082,753,28,116,resume,635,0,0,2025-11-03T16:14:37
4083,753,27,180,start,727,0,0,2025-11-03T16:26:24
4084,753,28,150,start,876,0,0,2025-11-03T16:00:56
4085,753,6,21,start,786,0,0,2025-11-03T15:58:57
4086,753,46,115,start,411,0,0,2025-11-03T16:10:22
4087,754,47,84,start,356,0,0,2025-03-23T15:00:58
4088,754,28,6,resume,403,0,0,2025-03-23T15:17:34
4089,754,37,186,resume,219,3,5,2025-03-23T15:06:12
4090,754,40,164,stop,599,0,0,2025-03-23T15:18:36
4091,754,18,83,resume,27,3,3,2025-03-23T15:14:15
4092,754,15,125,pause,56,0,0,2025-03-23T15:03:20
4093,755,36,112,start,861,0,0,2025-08-14T08:49:47
4094,755,22,115,start,44,0,0,2025-08-14T08:51:29
4095,755,44,62,resume,732,0,0,2025-08-14T08:53:20
4096,755,12,194,pause,860,0,0,2025-08-14T08:44:57
4097,755,5,162,pause,784,0,0,2025-08-14T08:44:20
4098,756,27,144,stop,697,0,0,2026-04-16T04:08:17
4099,756,23,57,start,870,0,0,2026-04-16T03:42:43
4100,756,10,113,resume,396,0,0,2026-04-16T04:26:37
4101,756,40,167,pause,787,3,5,2026-04-16T04:53:47
4102,756,10,182,pause,368,0,0,2026-04-16T04:20:05
4103,757,14,100,pause,160,1,1,2026-04-08T18:29:21
4104,757,20,175,pause,653,5,2,2026-04-08T17:58:01
4105,757,25,192,resume,260,0,0,2026-04-08T17:42:31
4106,757,44,39,pause,389,0,0,2026-04-08T18:01:22
4107,757,31,183,stop,58,0,0,2026-04-08T18:02:09
4108,757,8,115,pause,897,3,3,2026-04-08T18:03:21
4109,757,44,106,stop,407,0,0,2026-04-08T17:43:38
4110,757,35,81,resume,531,0,0,2026-04-08T18:17:14
4111,758,39,126,resume,281,0,0,2026-03-20T09:11:51
4112,758,24,157,pause,303,0,0,2026-03-20T09:03:59
4113,758,33,183,pause,611,0,0,2026-03-20T08:46:31
4114,758,30,65,stop,900,1,1,2026-03-20T08:53:43
4115,758,36,122,pause,281,0,0,2026-03-20T09:17:05
4116,758,31,108,pause,92,3,4,2026-03-20T08:51:53
4117,758,6,20,pause,492,2,5,2026-03-20T09:11:28
4118,758,38,15,resume,668,1,4,2026-03-20T09:15:50
4119,758,27,96,pause,753,0,0,2026-03-20T08:55:30
4120,759,47,68,pause,547,0,0,2024-12-01T23:06:09
4121,759,42,169,pause,261,0,0,2024-12-01T22:59:06
4122,759,13,174,start,431,4,0,2024-12-01T23:02:17
4123,759,43,4,stop,47,0,0,2024-12-01T22:58:12
4124,760,37,189,start,71,0,0,2024-08-20T16:28:00
4125,761,43,93,resume,89,0,0,2025-01-23T20:47:12
4126,761,39,129,resume,763,0,0,2025-01-23T21:15:05
4127,761,6,23,resume,709,0,0,2025-01-23T21:57:30
4128,761,29,71,pause,88,0,0,2025-01-23T21:07:30
4129,761,29,109,stop,532,0,0,2025-01-23T21:36:17
4130,762,43,1,pause,482,0,0,2026-05-12T02:54:52
4131,762,43,167,stop,863,0,0,2026-05-12T02:23:24
4132,762,46,158,start,391,0,0,2026-05-12T02:52:58
4133,762,22,154,resume,27,0,0,2026-05-12T02:36:18
4134,762,18,184,start,248,0,0,2026-05-12T02:51:08
4135,762,12,148,resume,518,4,2,2026-05-12T03:05:52
4136,762,31,175,pause,557,0,0,2026-05-12T02:26:54
4137,763,4,91,start,100,5,3,2025-07-17T19:59:03
4138,763,20,116,stop,228,0,0,2025-07-17T20:08:22
4139,763,17,117,resume,522,0,0,2025-07-17T19:57:07
4140,764,20,33,start,345,0,0,2024-10-08T09:55:58
4141,764,2,192,stop,180,2,4,2024-10-08T09:42:52
4142,764,23,22,resume,775,4,3,2024-10-08T09:24:56
4143,764,32,123,pause,218,0,0,2024-10-08T09:01:51
4144,764,24,20,resume,202,1,1,2024-10-08T09:29:41
4145,765,27,82,resume,90,3,1,2026-04-11T08:37:19
4146,765,35,94,resume,720,0,0,2026-04-11T07:37:25
4147,765,21,88,stop,836,0,0,2026-04-11T08:13:29
4148,765,34,78,resume,703,0,0,2026-04-11T08:26:00
4149,765,11,142,stop,348,3,4,2026-04-11T08:29:18
4150,765,8,97,pause,786,0,0,2026-04-11T08:13:34
4151,766,7,151,pause,555,0,0,2024-08-31T12:47:45
4152,766,36,184,resume,759,0,0,2024-08-31T12:15:57
4153,766,35,17,resume,896,4,1,2024-08-31T12:25:07
4154,766,12,80,stop,115,0,0,2024-08-31T12:44:28
4155,767,16,14,stop,763,0,0,2026-05-13T22:32:13
4156,767,33,81,start,207,3,0,2026-05-13T22:36:00
4157,767,26,23,pause,95,3,5,2026-05-13T21:59:52
4158,767,4,17,pause,49,2,0,2026-05-13T22:25:38
4159,767,29,113,resume,697,1,0,2026-05-13T22:14:42
4160,767,27,93,resume,320,0,0,2026-05-13T22:17:23
4161,768,27,190,stop,452,0,0,2026-05-22T17:53:27
4162,768,21,78,start,581,0,0,2026-05-22T18:05:34
4163,768,38,26,start,638,5,2,2026-05-22T17:55:57
4164,768,20,176,start,642,1,0,2026-05-22T17:57:49
4165,768,45,192,pause,666,4,5,2026-05-22T18:02:32
4166,768,45,187,resume,145,2,5,2026-05-22T17:53:46
4167,769,10,107,resume,138,0,0,2026-04-12T04:40:35
