attempt_id,session_id,question_id,answer_chosen,correct,time_spent_seconds,timestamp,asked_for_help,help_type,audio_replays,audio_interrupts,selected_awnser
2798,700,27,107,True,46,2026-03-29T01:02:52,True,hint,0,0,C
2799,700,21,82,True,174,2026-03-29T02:16:55,False,,0,0,D
2800,700,12,48,True,169,2026-03-29T02:27:56,False,,0,0,C
2801,700,30,117,True,200,2026-03-29T01:53:38,False,,0,0,B
2802,700,45,180,False,298,2026-03-29T02:31:07,False,,0,0,D
2803,700,25,99,True,128,2026-03-29T01:35:30,False,,2,2,A
2804,701,41,164,True,16,2026-01-05T12:00:18,False,,0,0,B
2805,701,44,174,False,132,2026-01-05T12:04:30,False,,3,2,B
2806,701,30,119,False,124,2026-01-05T12:00:53,False,,4,1,B
2807,701,28,109,False,112,2026-01-05T12:02:23,False,,0,0,B
2808,701,15,57,False,215,2026-01-05T12:01:23,False,,0,0,D
2809,701,50,197,False,172,2026-01-05T12:03:48,False,,0,0,A
2810,701,45,177,True,58,2026-01-05T12:04:20,False,,0,0,A
2811,703,14,55,True,281,2026-02-28T17:51:59,False,,0,0,B
2812,703,3,10,False,33,2026-02-28T18:21:02,False,,0,0,D
2813,703,26,103,True,271,2026-02-28T18:18:32,False,,0,0,B
2814,703,12,46,False,185,2026-02-28T18:09:48,True,explain,0,0,D
2815,704,10,38,True,16,2026-02-11T14:54:47,False,,0,0,B
2816,704,24,96,True,164,2026-02-11T15:42:25,True,hint,0,0,B
2817,704,12,48,True,186,2026-02-11T15:02:49,False,,1,2,D
2818,704,19,75,True,118,2026-02-11T15:47:24,True,explain,0,0,D
2819,705,8,29,True,130,2025-09-19T06:37:07,False,,0,0,B
2820,705,49,193,True,178,2025-09-19T06:48:57,False,,0,0,B
2821,705,30,117,True,244,2025-09-19T06:50:01,False,,0,0,B
2822,705,50,198,False,279,2025-09-19T06:21:29,True,hint,0,0,D
2823,705,28,110,False,203,2025-09-19T07:10:01,False,,0,0,A
2824,705,41,163,False,19,2025-09-19T06:49:03,False,,0,0,D
2825,705,21,81,False,164,2025-09-19T06:48:47,False,,0,0,B
2826,706,13,50,True,15,2025-11-21T18:12:48,False,,0,0,A
2827,706,6,22,True,185,2025-11-21T18:05:41,False,,0,0,A
2828,706,20,80,False,292,2025-11-21T18:17:20,True,example,0,0,D
2829,706,6,22,True,41,2025-11-21T18:33:04,False,,4,1,D
2830,706,6,23,False,64,2025-11-21T18:05:07,False,,0,0,D
2831,706,17,66,True,40,2025-11-21T18:36:20,True,explain,4,3,A
2832,706,16,62,True,287,2025-11-21T18:37:01,False,,0,0,A
2833,706,20,77,False,5,2025-11-21T18:30:00,False,,0,0,B
2834,707,7,27,True,69,2026-02-26T17:59:57,False,,0,0,D
2835,707,9,33,True,23,2026-02-26T18:27:30,False,,2,2,A
2836,708,17,65,False,46,2025-09-09T04:36:56,False,,0,0,A
2837,708,42,166,False,39,2025-09-09T05:02:19,False,,4,3,A
2838,708,37,146,True,168,2025-09-09T04:26:34,False,,0,0,C
2839,708,13,50,True,53,2025-09-09T04:15:27,False,,3,3,A
2840,708,37,146,True,57,2025-09-09T04:21:50,False,,0,0,A
2841,709,1,1,True,252,2025-09-25T12:00:01,False,,0,0,D
2842,709,41,164,True,61,2025-09-25T12:04:15,False,,0,0,C
2843,709,15,58,False,9,2025-09-25T12:35:29,False,,0,0,B
2844,709,29,115,False,182,2025-09-25T12:29:32,False,,0,0,C
2845,709,20,79,True,252,2025-09-25T12:46:07,False,,1,1,A
2846,710,28,110,False,95,2025-12-13T16:55:39,False,,2,2,C
2847,710,23,89,False,24,2025-12-13T16:50:54,False,,0,0,D
2848,710,10,38,True,290,2025-12-13T16:27:26,False,,0,0,D
2849,710,18,72,True,270,2025-12-13T16:34:28,False,,3,3,C
2850,710,12,46,False,177,2025-12-13T16:29:28,False,,0,0,C
2851,710,30,117,True,219,2025-12-13T17:03:31,False,,0,0,B
2852,710,22,85,False,99,2025-12-13T17:51:34,True,hint,0,0,D
2853,710,17,68,False,103,2025-12-13T16:31:36,False,,0,0,C
2854,711,15,57,False,257,2025-07-24T16:25:36,False,,0,0,D
2855,711,9,33,True,87,2025-07-24T16:28:58,False,,0,0,A
2856,711,20,79,True,148,2025-07-24T16:00:13,True,hint,2,1,D
2857,711,36,143,True,21,2025-07-24T16:22:41,False,,0,0,B
2858,711,43,169,False,211,2025-07-24T16:08:32,True,example,0,0,C
2859,711,13,50,True,160,2025-07-24T16:16:39,False,,0,0,D
2860,711,21,81,False,163,2025-07-24T16:05:41,False,,0,0,C
2861,712,11,43,True,256,2026-03-06T23:01:53,False,,0,0,C
2862,712,10,38,True,283,2026-03-06T22:41:12,False,,0,0,D
2863,712,27,107,True,99,2026-03-06T22:58:04,True,hint,0,0,A
2864,712,17,67,False,156,2026-03-06T22:46:16,True,explain,0,0,D
2865,712,23,91,False,63,2026-03-06T22:12:34,True,example,0,0,C
2866,714,18,70,False,97,2026-02-20T03:55:29,False,,0,0,D
2867,714,41,163,False,13,2026-02-20T03:44:12,False,,0,0,B
2868,714,13,50,True,216,2026-02-20T03:37:09,False,,0,0,B
2869,714,43,172,True,60,2026-02-20T03:41:14,False,,0,0,B
2870,714,14,56,False,158,2026-02-20T03:44:54,True,hint,0,0,C
2871,714,29,113,True,226,2026-02-20T03:35:13,False,,0,0,C
2872,715,15,58,False,164,2026-01-29T19:43:12,False,,0,0,D
2873,715,48,192,False,195,2026-01-29T19:54:49,False,,0,0,A
2874,715,42,167,True,178,2026-01-29T19:53:30,False,,0,0,B
2875,715,34,134,False,46,2026-01-29T19:56:00,False,,0,0,D
2876,715,17,67,False,234,2026-01-29T19:48:54,False,,0,0,D
2877,715,29,113,True,277,2026-01-29T19:31:23,False,,0,0,A
2878,715,17,66,True,78,2026-01-29T19:43:41,False,,0,0,D
2879,715,43,172,True,63,2026-01-29T19:41:38,False,,0,0,D
2880,716,2,7,True,38,2025-11-16T01:26:48,False,,3,2,A
2881,716,31,124,True,72,2025-11-16T00:35:11,False,,4,2,A
2882,716,6,21,False,173,2025-11-16T01:58:18,False,,0,0,B
2883,716,2,7,True,181,2025-11-16T01:11:35,False,,0,0,C
2884,717,36,143,True,164,2026-01-02T19:27:31,False,,2,2,D
2885,717,49,193,True,188,2026-01-02T18:50:02,True,example,0,0,D
2886,717,26,101,False,176,2026-01-02T18:29:58,False,,1,0,D
2887,718,4,14,True,188,2025-10-18T17:01:42,False,,0,0,D
2888,718,14,55,True,203,2025-10-18T16:05:08,False,,0,0,B
2889,718,24,96,True,262,2025-10-18T17:10:23,False,,0,0,D
2890,718,43,172,True,270,2025-10-18T16:48:18,False,,0,0,C
2891,718,12,48,True,199,2025-10-18T15:41:04,True,example,0,0,B
2892,718,3,9,False,120,2025-10-18T16:11:35,False,,0,0,D
2893,719,51,201,True,270,2026-03-29T08:09:36,False,,4,0,C
2894,719,28,111,True,196,2026-03-29T08:11:54,False,,0,0,D
2895,719,48,192,False,215,2026-03-29T07:56:44,False,,0,0,D
2896,719,18,72,True,27,2026-03-29T07:56:49,False,,0,0,D
2897,720,49,193,True,175,2025-09-24T18:15:56,False,,0,0,B
2898,720,29,114,False,26,2025-09-24T18:15:31,False,,0,0,D
2899,720,40,160,True,16,2025-09-24T18:17:47,False,,4,0,C
2900,720,42,166,False,101,2025-09-24T19:24:26,False,,0,0,B
2901,720,34,133,True,244,2025-09-24T17:58:52,False,,0,0,D
2902,720,35,139,True,64,2025-09-24T19:05:33,False,,0,0,A
2903,720,27,107,True,227,2025-09-24T18:33:07,False,,0,0,D
2904,720,14,55,True,78,2025-09-24T19:17:00,False,,2,1,B
2905,722,12,48,True,297,2026-05-14T01:30:06,False,,0,0,B
2906,722,20,79,True,115,2026-05-14T01:24:54,False,,0,0,A
2907,722,6,22,True,234,2026-05-14T01:59:25,False,,0,0,B
2908,722,41,164,True,46,2026-05-14T00:51:58,False,,0,0,B
2909,723,2,7,True,151,2026-05-27T01:13:01,False,,0,0,D
2910,723,46,181,True,246,2026-05-27T01:58:25,False,,1,0,B
2911,724,13,51,False,164,2026-05-16T23:49:27,False,,0,0,B
2912,724,36,143,True,14,2026-05-17T00:00:11,False,,0,0,B
2913,725,16,64,False,106,2026-06-01T03:28:54,False,,0,0,D
2914,725,47,186,False,216,2026-06-01T03:22:50,True,explain,0,0,C
2915,725,27,107,True,263,2026-06-01T03:23:04,False,,0,0,A
2916,727,40,160,True,99,2026-06-01T11:50:58,False,,0,0,B
2917,727,40,160,True,272,2026-06-01T12:16:34,True,hint,0,0,B
2918,727,51,201,True,251,2026-06-01T11:50:47,True,hint,0,0,B
2919,727,44,174,False,230,2026-06-01T12:01:58,False,,0,0,A
2920,727,49,193,True,279,2026-06-01T11:52:11,True,explain,3,1,C
2921,727,19,75,True,258,2026-06-01T12:01:25,False,,3,3,D
2922,729,9,33,True,38,2025-10-10T11:08:24,False,,1,0,A
2923,729,16,63,False,94,2025-10-10T11:53:19,False,,0,0,B
2924,730,2,5,False,159,2025-09-09T03:56:59,False,,0,0,A
2925,730,44,175,True,197,2025-09-09T04:35:19,False,,4,2,C
2926,730,36,143,True,281,2025-09-09T04:25:55,False,,0,0,A
2927,730,28,111,True,293,2025-09-09T04:47:23,False,,0,0,B
2928,732,38,149,True,52,2025-05-18T05:29:34,True,explain,1,0,A
2929,732,10,38,True,203,2025-05-18T05:10:18,False,,1,3,D
2930,732,21,83,False,263,2025-05-18T05:19:47,False,,0,0,A
2931,732,27,106,False,293,2025-05-18T04:52:21,False,,0,0,A
2932,733,42,167,True,49,2025-06-27T22:05:31,False,,0,0,A
2933,733,9,35,False,16,2025-06-27T22:19:38,False,,0,0,D
2934,733,29,113,True,87,2025-06-27T21:55:00,False,,0,0,C
2935,733,15,60,True,32,2025-06-27T22:18:40,False,,0,0,A
2936,733,31,121,False,127,2025-06-27T22:17:26,True,explain,2,1,C
2937,733,2,7,True,47,2025-06-27T22:14:35,False,,0,0,C
2938,733,4,16,False,264,2025-06-27T22:23:13,False,,1,2,A
2939,733,20,79,True,160,2025-06-27T22:09:16,False,,1,1,C
2940,734,29,116,False,156,2025-02-07T00:26:14,False,,0,0,B
2941,734,4,14,True,27,2025-02-07T00:22:01,False,,3,0,A
2942,734,33,129,False,225,2025-02-06T23:41:59,False,,0,0,B
2943,734,35,140,False,146,2025-02-07T00:18:01,False,,0,0,C
2944,734,29,114,False,95,2025-02-07T00:32:58,False,,2,3,C
2945,735,36,143,True,75,2025-05-13T09:11:37,False,,0,0,A
2946,735,35,138,False,300,2025-05-13T09:39:20,False,,0,0,B
2947,735,24,96,True,148,2025-05-13T09:23:59,False,,0,0,A
2948,735,44,175,True,63,2025-05-13T09:31:27,False,,0,0,A
2949,735,17,66,True,264,2025-05-13T09:41:02,True,explain,0,0,A
2950,737,51,201,True,56,2026-03-24T14:20:39,False,,0,0,B
2951,737,29,115,False,294,2026-03-24T13:45:30,False,,0,0,B
2952,737,24,96,True,242,2026-03-24T14:35:20,True,explain,0,0,B
2953,737,21,82,True,99,2026-03-24T14:43:34,True,hint,3,0,A
2954,737,21,82,True,176,2026-03-24T14:34:31,True,hint,0,0,B
2955,737,41,164,True,141,2026-03-24T12:57:29,False,,0,0,D
2956,737,42,167,True,122,2026-03-24T13:35:51,False,,0,0,A
2957,738,20,79,True,277,2025-11-09T12:44:28,False,,0,0,C
2958,738,47,187,True,256,2025-11-09T12:19:26,True,example,0,0,B
2959,739,27,107,True,82,2024-12-27T22:11:27,False,,0,0,C
2960,739,24,94,False,133,2024-12-27T22:21:08,False,,2,1,A
2961,739,17,66,True,295,2024-12-27T22:18:07,False,,0,0,B
2962,739,34,133,True,257,2024-12-27T22:22:15,False,,2,0,C
2963,739,1,1,True,15,2024-12-27T22:11:59,False,,1,0,B
2964,739,5,17,True,181,2024-12-27T22:15:52,False,,4,3,B
2965,739,27,106,False,152,2024-12-27T22:14:11,True,hint,0,0,C
2966,740,17,68,False,177,2025-04-21T16:22:24,False,,0,0,A
2967,740,10,40,False,278,2025-04-21T16:15:02,False,,4,0,B
2968,740,42,167,True,279,2025-04-21T16:21:36,False,,0,0,A
2969,741,10,37,False,119,2025-07-23T14:30:53,False,,0,0,C
2970,741,20,79,True,283,2025-07-23T14:34:07,True,hint,2,1,B
2971,741,49,193,True,164,2025-07-23T14:39:45,False,,0,0,B
2972,741,9,33,True,199,2025-07-23T14:31:01,False,,3,1,C
2973,741,4,14,True,264,2025-07-23T14:22:24,False,,3,2,A
2974,741,48,189,False,269,2025-07-23T14:36:46,False,,0,0,B
2975,741,32,125,True,28,2025-07-23T14:38:58,False,,0,0,C
2976,742,6,22,True,78,2025-07-27T02:50:15,False,,0,0,A
2977,742,5,19,False,115,2025-07-27T02:56:14,False,,4,1,B
2978,742,11,42,False,205,2025-07-27T02:38:47,False,,0,0,A
2979,742,8,32,False,237,2025-07-27T03:30:21,False,,0,0,A
2980,743,37,146,True,224,2026-02-05T20:26:08,False,,0,0,B
2981,743,24,95,False,5,2026-02-05T20:35:47,False,,0,0,B
2982,743,29,113,True,215,2026-02-05T20:19:45,False,,0,0,B
2983,743,2,7,True,248,2026-02-05T21:07:04,False,,0,0,B
2984,743,50,200,True,97,2026-02-05T19:55:10,False,,0,0,D
2985,743,32,125,True,173,2026-02-05T20:37:33,False,,0,0,A
2986,743,50,199,False,205,2026-02-05T20:06:49,False,,0,0,B
2987,744,26,103,True,259,2025-10-27T09:21:24,True,explain,0,0,C
2988,745,32,125,True,13,2026-04-02T18:52:17,False,,3,0,B
2989,745,33,130,True,113,2026-04-02T19:03:17,False,,0,0,B
2990,745,40,159,False,248,2026-04-02T19:05:06,False,,0,0,B
2991,746,46,183,False,88,2025-08-11T13:06:02,False,,0,0,C
2992,746,46,182,False,237,2025-08-11T13:07:36,False,,0,0,B
2993,746,48,190,True,38,2025-08-11T12:58:26,False,,4,3,D
2994,746,51,201,True,234,2025-08-11T13:12:36,False,,0,0,C
2995,746,20,79,True,17,2025-08-11T13:04:54,False,,0,0,C
2996,747,29,115,False,238,2026-02-26T05:25:42,False,,0,0,D
2997,747,26,103,True,214,2026-02-26T05:28:17,True,hint,4,1,A
2998,747,30,117,True,115,2026-02-26T05:27:29,True,example,1,3,D
2999,748,24,93,False,43,2026-05-26T18:28:49,False,,0,0,D
3000,748,49,193,True,298,2026-05-26T19:17:40,False,,4,1,C
3001,748,8,31,False,241,2026-05-26T18:40:57,False,,0,0,C
3002,749,1,1,True,138,2026-04-11T20:19:49,False,,0,0,B
3003,749,42,167,True,215,2026-04-11T20:29:11,False,,0,0,A
3004,749,37,145,False,281,2026-04-11T20:32:06,False,,0,0,D
3005,749,28,110,False,223,2026-04-11T20:14:37,False,,0,0,D
3006,749,24,96,True,14,2026-04-11T20:27:29,False,,0,0,D
3007,749,1,1,True,105,2026-04-11T20:31:14,False,,2,0,A
3008,750,10,40,False,245,2025-12-31T03:49:50,False,,4,3,D
3009,751,12,48,True,138,2025-08-02T07:51:26,False,,0,0,B
3010,752,9,36,False,92,2024-08-24T08:00:00,False,,2,2,C
3011,752,28,111,True,247,2024-08-24T07:48:13,False,,0,0,C
3012,752,26,103,True,186,2024-08-24T08:03:52,False,,0,0,A
3013,752,14,55,True,297,2024-08-24T07:18:23,False,,3,0,A
3014,752,26,101,False,135,2024-08-24T07:41:12,True,explain,0,0,D
3015,752,19,75,True,295,2024-08-24T07:39:53,False,,0,0,C
3016,752,44,174,False,169,2024-08-24T07:25:28,False,,2,0,B
3017,752,25,97,False,216,2024-08-24T07:34:33,False,,0,0,C
3018,753,39,153,False,214,2025-11-03T16:12:57,True,explain,0,0,B
3019,753,8,30,False,45,2025-11-03T16:29:10,False,,4,3,D
3020,753,43,172,True,17,2025-11-03T16:17:35,False,,2,3,C
3021,753,14,55,True,168,2025-11-03T15:57:29,False,,1,2,A
3022,753,17,68,False,100,2025-11-03T16:16:57,True,hint,0,0,B
3023,753,2,7,True,18,2025-11-03T16:14:31,False,,0,0,A
3024,753,13,50,True,183,2025-11-03T15:56:33,True,example,0,0,C
3025,754,25,99,True,170,2025-03-23T14:58:57,False,,0,0,B
3026,755,40,158,False,256,2025-08-14T08:43:10,True,example,0,0,B
3027,755,7,27,True,212,2025-08-14T08:42:33,False,,0,0,B
3028,755,33,130,True,300,2025-08-14T08:48:48,False,,0,0,D
3029,755,43,172,True,299,2025-08-14T08:50:05,True,example,0,0,A
3030,755,9,33,True,137,2025-08-14T08:44:59,False,,1,3,A
3031,755,15,58,False,32,2025-08-14T08:51:52,False,,0,0,D
3032,756,30,117,True,56,2026-04-16T03:47:37,False,,4,3,A
3033,756,43,172,True,264,2026-04-16T04:34:33,False,,0,0,C
3034,756,49,193,True,300,2026-04-16T04:13:54,False,,0,0,A
3035,756,48,192,False,257,2026-04-16T03:52:47,False,,0,0,A
3036,756,17,67,False,104,2026-04-16T03:49:33,False,,0,0,D
3037,756,42,166,False,68,2026-04-16T04:42:16,False,,0,0,C
3038,756,14,53,False,287,2026-04-16T04:58:43,False,,3,3,B
3039,756,45,177,True,253,2026-04-16T04:20:03,False,,0,0,B
3040,757,6,22,True,149,2026-04-08T17:57:27,False,,0,0,C
3041,757,32,125,True,133,2026-04-08T17:31:16,False,,4,0,D
3042,757,6,22,True,239,2026-04-08T18:13:26,False,,2,2,D
3043,757,45,177,True,29,2026-04-08T17:42:08,False,,0,0,B
3044,760,34,134,False,84,2024-08-20T16:15:56,False,,0,0,C
3045,760,37,147,False,139,2024-08-20T15:57:41,True,hint,0,0,D
3046,760,46,181,True,168,2024-08-20T16:37:27,True,example,0,0,B
3047,760,33,130,True,119,2024-08-20T16:02:06,True,explain,1,2,C
3048,760,3,11,True,259,2024-08-20T16:00:01,False,,0,0,C
3049,761,9,33,True,176,2025-01-23T20:51:06,True,example,0,0,C
3050,761,40,160,True,176,2025-01-23T21:09:21,False,,0,0,D
3051,761,47,187,True,25,2025-01-23T21:36:30,False,,0,0,B
3052,762,13,52,False,230,2026-05-12T03:02:15,False,,0,0,C
3053,762,48,190,True,214,2026-05-12T02:43:27,False,,0,0,C
3054,762,51,202,False,174,2026-05-12T02:07:59,False,,4,0,C
3055,762,26,103,True,58,2026-05-12T02:07:53,False,,0,0,A
3056,762,9,33,True,91,2026-05-12T03:05:30,True,example,3,1,C
3057,762,26,103,True,186,2026-05-12T01:52:46,False,,0,0,C
3058,762,35,139,True,27,2026-05-12T02:23:43,False,,0,0,A
3059,763,51,201,True,283,2025-07-17T20:25:02,False,,0,0,C
3060,763,1,1,True,22,2025-07-17T20:09:24,False,,0,0,C
3061,763,4,14,True,294,2025-07-17T20:07:01,False,,1,1,A
3062,763,32,125,True,262,2025-07-17T20:25:43,False,,3,1,A
3063,764,15,60,True,243,2024-10-08T09:39:30,False,,0,0,C
3064,764,32,125,True,162,2024-10-08T09:03:00,True,hint,4,0,B
3065,765,16,62,True,292,2026-04-11T08:05:32,False,,0,0,C
3066,765,50,197,False,45,2026-04-11T07:59:16,False,,0,0,D
3067,766,7,27,True,171,2024-08-31T12:27:00,True,explain,3,2,A
3068,766,20,80,False,41,2024-08-31T12:30:57,True,example,1,0,D
3069,766,31,124,True,176,2024-08-31T12:55:46,True,example,3,3,A
3070,766,32,125,True,96,2024-08-31T12:55:48,False,,3,0,C
3071,767,7,27,True,222,2026-05-13T22:34:26,False,,0,0,B
3072,767,49,193,True,177,2026-05-13T22:00:21,False,,1,0,B
3073,767,17,66,True,227,2026-05-13T22:10:07,False,,0,0,D
3074,767,29,113,True,261,2026-05-13T22:23:32,False,,0,0,B
3075,768,49,194,False,272,2026-05-22T18:05:37,False,,0,0,D
3076,768,23,90,True,246,2026-05-22T18:10:28,False,,0,0,A
3077,768,20,79,True,34,2026-05-22T18:06:34,True,example,0,0,B
3078,768,15,57,False,204,2026-05-22T17:58:50,False,,0,0,B
3079,768,45,179,False,19,2026-05-22T17:59:57,True,example,2,1,B
3080,768,41,164,True,226,2026-05-22T18:08:12,False,,0,0,C
3081,769,32,125,True,85,2026-04-12T04:45:02,False,,2,1,A
3082,769,9,33,True,41,2026-04-12T04:56:16,False,,0,0,C
3083,769,23,90,True,134,2026-04-12T05:13:43,False,,0,0,A
3084,769,47,188,False,273,2026-04-12T04:41:16,False,,0,0,A
3085,769,28,109,False,118,2026-04-12T05:01:04,False,,1,1,C
3086,769,4,14,True,231,2026-04-12T04:45:40,False,,4,0,C
3087,769,4,14,True,79,2026-04-12T05:03:50,False,,4,2,D
3088,770,26,103,True,18,2026-05-31T01:16:35,False,,0,0,A
3089,770,20,79,True,10,2026-05-31T01:20:59,False,,0,0,C
3090,771,14,55,True,112,2026-06-05T02:52:26,True,explain,0,0,D
3091,771,47,187,True,251,2026-06-05T03:05:00,False,,0,0,B
3092,771,48,190,True,266,2026-06-05T02:48:13,False,,1,1,D
3093,772,51,201,True,59,2026-04-10T05:07:48,False,,0,0,D
3094,772,37,146,True,263,2026-04-10T04:59:05,False,,0,0,C
3095,772,3,11,True,239,2026-04-10T05:26:44,False,,1,0,C
3096,772,36,143,True,271,2026-04-10T06:26:18,False,,3,0,A
3097,772,11,43,True,203,2026-04-10T05:26:47,False,,0,0,D
3098,772,41,163,False,279,2026-04-10T06:06:21,False,,0,0,C
3099,773,2,7,True,70,2026-04-19T18:06:15,False,,0,0,D
3100,774,49,193,True,220,2024-12-23T05:37:33,False,,4,1,A
3101,774,10,37,False,256,2024-12-23T05:39:10,False,,0,0,D
3102,774,16,61,False,246,2024-12-23T05:23:21,False,,3,3,B
3103,774,21,82,True,39,2024-12-23T05:10:08,False,,0,0,A
3104,774,35,138,False,287,2024-12-23T05:16:50,False,,3,1,C
3105,774,4,14,True,166,2024-12-23T05:32:03,False,,1,3,D
3106,774,1,1,True,296,2024-12-23T05:09:55,False,,0,0,C
3107,774,41,163,False,274,2024-12-23T05:26:21,False,,2,1,B
3108,775,4,14,True,204,2026-05-21T09:22:18,False,,0,0,A
3109,775,35,139,True,52,2026-05-21T09:05:54,True,example,0,0,D
3110,775,28,112,False,53,2026-05-21T10:10:14,False,,0,0,D
3111,775,49,195,False,287,2026-05-21T09:55:47,False,,0,0,D
3112,775,48,191,False,117,2026-05-21T09:01:58,False,,4,3,C
3113,776,19,75,True,124,2025-11-09T12:04:55,False,,2,3,D
3114,776,50,200,True,227,2025-11-09T12:19:21,False,,0,0,A
3115,776,22,86,False,44,2025-11-09T12:24:42,True,hint,0,0,D
3116,776,4,14,True,218,2025-11-09T11:56:06,False,,0,0,A
3117,777,11,44,False,54,2025-04-22T08:21:17,False,,0,0,C
3118,777,31,124,True,282,2025-04-22T08:14:59,False,,0,0,B
3119,777,32,128,False,259,2025-04-22T07:52:44,False,,1,3,C
3120,777,24,93,False,154,2025-04-22T08:21:39,False,,4,2,C
3121,777,36,143,True,120,2025-04-22T08:13:39,True,hint,0,0,D
3122,777,18,72,True,299,2025-04-22T07:59:15,False,,0,0,C
3123,777,47,186,False,38,2025-04-22T07:58:46,False,,4,3,D
3124,778,23,89,False,15,2024-11-03T11:57:15,False,,2,1,D
3125,778,26,103,True,150,2024-11-03T13:11:45,False,,0,0,D
3126,779,37,146,True,201,2025-03-10T03:01:28,False,,0,0,D
3127,779,32,125,True,251,2025-03-10T03:00:31,False,,0,0,B
3128,779,38,149,True,181,2025-03-10T02:37:26,False,,0,0,D
3129,780,14,54,False,34,2024-11-29T08:05:05,False,,0,0,B
3130,780,38,149,True,98,2024-11-29T08:05:33,True,explain,0,0,D
3131,780,11,42,False,263,2024-11-29T08:11:37,False,,0,0,B
3132,780,12,48,True,107,2024-11-29T07:57:05,False,,0,0,D
3133,780,12,48,True,41,2024-11-29T08:12:57,False,,0,0,A
3134,782,45,177,True,66,2026-05-18T15:26:50,False,,0,0,D
3135,782,41,164,True,12,2026-05-18T15:15:49,False,,0,0,B
3136,782,50,200,True,154,2026-05-18T15:15:53,False,,0,0,D
3137,782,2,7,True,5,2026-05-18T15:20:07,False,,0,0,D
3138,782,11,43,True,138,2026-05-18T15:18:53,False,,4,3,C
3139,782,10,38,True,31,2026-05-18T15:15:10,False,,0,0,D
3140,783,40,159,False,64,2025-08-21T03:24:44,False,,0,0,B
3141,783,6,22,True,151,2025-08-21T04:14:01,False,,1,3,D
3142,783,12,48,True,224,2025-08-21T03:33:55,False,,4,0,A
3143,783,40,160,True,227,2025-08-21T03:38:55,False,,2,1,A
3144,783,45,177,True,208,2025-08-21T04:03:28,False,,0,0,A
3145,784,27,107,True,221,2026-01-15T20:19:44,False,,0,0,B
3146,785,10,37,False,37,2026-01-07T22:15:44,False,,0,0,B
3147,785,2,6,False,297,2026-01-07T22:29:45,True,hint,3,3,B
3148,786,5,19,False,290,2026-01-25T05:19:42,False,,4,2,A
3149,786,30,117,True,164,2026-01-25T05:32:20,False,,0,0,A
3150,786,30,119,False,202,2026-01-25T05:15:26,False,,0,0,D
3151,786,15,60,True,97,2026-01-25T05:55:48,True,hint,0,0,A
3152,787,6,22,True,57,2025-03-26T04:34:26,False,,1,3,B
3153,787,31,123,False,43,2025-03-26T04:58:44,False,,0,0,B
3154,787,35,139,True,143,2025-03-26T04:30:48,False,,0,0,A
3155,787,31,123,False,129,2025-03-26T04:06:55,False,,0,0,B
3156,787,3,11,True,184,2025-03-26T04:17:44,False,,0,0,B
3157,787,49,193,True,215,2025-03-26T04:41:35,True,hint,0,0,B
3158,787,11,43,True,132,2025-03-26T05:15:23,False,,0,0,C
3159,788,44,175,True,140,2026-05-27T09:10:50,True,example,3,2,C
3160,790,6,24,False,70,2026-03-02T05:43:36,False,,0,0,D
3161,790,45,180,False,287,2026-03-02T05:45:35,False,,0,0,B
3162,790,22,85,False,95,2026-03-02T06:08:25,False,,0,0,A
3163,790,11,43,True,181,2026-03-02T05:41:29,False,,0,0,B
3164,790,41,164,True,236,2026-03-02T06:13:24,True,hint,4,0,B
3165,790,34,135,False,81,2026-03-02T06:14:59,False,,0,0,B
3166,792,48,190,True,196,2026-03-26T11:10:37,False,,0,0,C
3167,792,32,127,False,299,2026-03-26T10:50:44,False,,0,0,A
3168,792,46,181,True,40,2026-03-26T11:17:35,False,,0,0,B
3169,792,42,166,False,225,2026-03-26T11:17:22,False,,4,3,A
3170,792,45,177,True,79,2026-03-26T11:17:41,False,,1,0,B
3171,793,2,7,True,100,2026-01-28T23:49:22,True,example,0,0,A
3172,793,15,60,True,135,2026-01-29T01:01:06,False,,0,0,C
3173,793,16,64,False,269,2026-01-29T00:39:26,False,,2,0,D
3174,793,6,22,True,281,2026-01-29T00:32:56,False,,2,3,D
3175,793,48,190,True,264,2026-01-29T00:28:33,True,explain,0,0,A
3176,793,1,1,True,239,2026-01-29T00:41:23,False,,0,0,C
3177,794,30,120,False,276,2026-01-07T13:48:54,False,,0,0,B
3178,794,50,200,True,273,2026-01-07T13:20:22,False,,3,0,B
3179,795,30,117,True,176,2025-09-05T13:35:34,False,,0,0,A
3180,796,11,41,False,26,2026-04-10T16:28:23,False,,0,0,C
3181,796,5,17,True,57,2026-04-10T16:32:40,False,,0,0,A
3182,796,43,172,True,178,2026-04-10T16:35:12,False,,4,2,D
3183,796,36,144,False,178,2026-04-10T16:29:35,False,,4,3,C
3184,796,33,132,False,235,2026-04-10T16:38:17,False,,2,2,B
3185,797,34,133,True,65,2026-05-31T20:13:17,False,,2,0,D
3186,797,19,75,True,291,2026-05-31T20:05:56,False,,3,0,D
3187,798,46,181,True,143,2026-02-22T03:24:21,False,,3,0,D
3188,798,37,145,False,199,2026-02-22T03:04:04,False,,0,0,D
3189,798,40,160,True,270,2026-02-22T03:29:37,True,explain,0,0,B
3190,798,11,43,True,242,2026-02-22T02:08:15,False,,0,0,B
3191,800,42,166,False,17,2026-03-22T17:59:07,False,,0,0,D
3192,800,22,87,True,144,2026-03-22T18:04:43,False,,3,2,A
